question_id,scene_id,image_path,split,question_type,difficulty,visibility,seabed_texture,ood_axis,length_scale,range_setting_m,meters_per_pixel,question,choice_a,choice_b,choice_c,choice_d,answer_label
q_c9ff721d7e7d78,scene_0143,images/scene_0143.png,train,new_risk_sector,easy,low_gain,flat,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_58cf410bbeb582,scene_0143,images/scene_0143.png,train,new_scar_count,easy,low_gain,flat,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_a10d8440674d54,scene_0143,images/scene_0143.png,train,new_crossing_threat,easy,low_gain,flat,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_51a6f609a23b8a,scene_0143,images/scene_0143.png,train,burial_compliance,easy,low_gain,flat,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_f13982ef93d864,scene_0143,images/scene_0143.png,train,intervention_priority,easy,low_gain,flat,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_8507fbec3a5d18,scene_0144,images/scene_0144.png,train,exposure_delta_bin,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_5d5f83b70718ed,scene_0144,images/scene_0144.png,train,new_risk_sector,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_f33aa3a791177f,scene_0144,images/scene_0144.png,train,new_scar_count,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_3a66baddead667,scene_0144,images/scene_0144.png,train,new_crossing_threat,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_cae182af795f70,scene_0144,images/scene_0144.png,train,burial_compliance,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_51392891aa5433,scene_0144,images/scene_0144.png,train,intervention_priority,easy,speckled,vegetated,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,D
q_fa0a209185f2ff,scene_0145,images/scene_0145.png,train,exposure_delta_bin,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_4ef1f9d6643aec,scene_0145,images/scene_0145.png,train,new_risk_sector,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_8cce6697c69099,scene_0145,images/scene_0145.png,train,new_scar_count,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_010edc9404587a,scene_0145,images/scene_0145.png,train,new_crossing_threat,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_0287df6fd43105,scene_0145,images/scene_0145.png,train,burial_compliance,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_9d31e43a4c25b1,scene_0145,images/scene_0145.png,train,intervention_priority,easy,speckled,rocky,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_ac4d981cfd4bd3,scene_0146,images/scene_0146.png,train,exposure_delta_bin,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_31883f52668423,scene_0146,images/scene_0146.png,train,new_risk_sector,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_7e0e79d16c45c8,scene_0146,images/scene_0146.png,train,new_scar_count,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_f7b58b15561f6e,scene_0146,images/scene_0146.png,train,new_crossing_threat,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_7f11e6bc32130b,scene_0146,images/scene_0146.png,train,burial_compliance,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,D
q_f9c6e6ec4595ef,scene_0146,images/scene_0146.png,train,intervention_priority,easy,low_gain,rippled,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_7f710b81c10cb7,scene_0147,images/scene_0147.png,train,exposure_delta_bin,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_4c354d93658b73,scene_0147,images/scene_0147.png,train,new_risk_sector,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_894c50559964cd,scene_0147,images/scene_0147.png,train,new_scar_count,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_0e86679f230605,scene_0147,images/scene_0147.png,train,new_crossing_threat,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_c73dfc1d965156,scene_0147,images/scene_0147.png,train,burial_compliance,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,D
q_a4a55304556370,scene_0147,images/scene_0147.png,train,intervention_priority,medium,clear,rippled,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_0e85f18de2bbe4,scene_0148,images/scene_0148.png,train,exposure_delta_bin,easy,clear,flat,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_c143847b127d81,scene_0148,images/scene_0148.png,train,new_risk_sector,easy,clear,flat,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,D
q_f8b6e5a808e776,scene_0148,images/scene_0148.png,train,new_scar_count,easy,clear,flat,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_7d93596d1368cb,scene_0148,images/scene_0148.png,train,new_crossing_threat,easy,clear,flat,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_efdc295bd89087,scene_0148,images/scene_0148.png,train,burial_compliance,easy,clear,flat,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,D
q_4b06e7d3b44cb2,scene_0148,images/scene_0148.png,train,intervention_priority,easy,clear,flat,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_bd98891efeed10,scene_0149,images/scene_0149.png,train,exposure_delta_bin,hard,clear,flat,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_cb21880e8f2f4d,scene_0149,images/scene_0149.png,train,new_risk_sector,hard,clear,flat,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_8d85431ad5732e,scene_0149,images/scene_0149.png,train,new_scar_count,hard,clear,flat,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_354cd19bccd6fb,scene_0149,images/scene_0149.png,train,new_crossing_threat,hard,clear,flat,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,B
q_e7ee9ab981fc64,scene_0149,images/scene_0149.png,train,burial_compliance,hard,clear,flat,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,C
q_3bcaba40cdaa86,scene_0149,images/scene_0149.png,train,intervention_priority,hard,clear,flat,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_75d065214b2a17,scene_0150,images/scene_0150.png,train,exposure_delta_bin,easy,multipath,flat,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_adbd5d643f2bf8,scene_0150,images/scene_0150.png,train,new_risk_sector,easy,multipath,flat,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_e9c3ce026e3d25,scene_0150,images/scene_0150.png,train,new_scar_count,easy,multipath,flat,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_3f3d3c182e4af3,scene_0150,images/scene_0150.png,train,new_crossing_threat,easy,multipath,flat,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_8da93d2a90f75e,scene_0150,images/scene_0150.png,train,burial_compliance,easy,multipath,flat,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
